RowID,ResponseId,Q3_subfield,Q4_quantqual,Q6_definition,exclude,data-new,methods-same,context-new,result-similar,data-same,methods-varied,context-same,result-same,results-combined,replicable-nasem,data-method-result,data-method,data-results,method-results,open-repeatable,validate-external,unique-space-time,validate-internal,epistemology,reproduction
78,R_4YPOT7Jdmfq0vOF,"Physical geography, earth and environmental sciences",Mixed Methods,"Anyone with appropriate prior knowledge should be able to replicate the analysis performed in a given study fully based solely on the information provided in the paper/report describing it. This includes description of of sampling designs and lab measurements, making original data and code available, and for all data downloaded from databases, a clear record of what data was downloaded when.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110,R_56AREHim7pCz1Yd,"Geographic methods, GIS, spatial statistics",Quantitative,"The methodology of an article should be described in such a manner, that other researchers be able to repeat the steps.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109,R_5C7dr9kRkiGZAB3,"Geographic methods, GIS, spatial statistics",Quantitative,Replicability refers to the ability of a researcher to duplicate the results of a prior study if the same procedures are followed but new data are collected.,0,1,1,0,1,0,0,0,0,1,3,1,1,1,1,0,0,0,0,0,0
120,R_5hhVsLtor29mGD7,"Physical geography, earth and environmental sciences",Quantitative,"Is the ability in obtaining consistent results using different methods, through different studies. For instance 2 studies applying different methods were able to come to the same conclusion.",0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
182,R_5i18aeRbLn0KjSN,Human geography,Quantitative,"providing the data I analyze together with describing my analytical steps in detail so that another researcher can ""re-do"" my analysis",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
203,R_5nJTN2ZzJCggozD,Nature and society,Mixed Methods,"As I instruct my graduate students - if someone were to conduct your research using the methodology you describe, would they produce the same (or very similar) results?",0,0,1,0,1,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0
74,R_5q0dcQ5V7yElOoh,"Physical geography, earth and environmental sciences",Quantitative,"Replicability means that research that has a clear methodology, so it is possible to repeat it.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
138,R_7alCVD4ndVjDzGN,Nature and society,Mixed Methods,All results could be repeated for the same materials and methods or repeated by the other materials and methods,0,1,1,0,1,1,1,0,0,1,3,1,1,1,1,0,0,0,0,0,0
125,R_7O2WwHvEAomxOql,"Geographic methods, GIS, spatial statistics",Mixed Methods,Replicability is when others can repeat your studies and get similar results within a certain margin of error.  It is typically much easier to analyze in quantitative studies.,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
26,R_86OptUc7zvG686t,Human geography,Mixed Methods,The extent to which a study could be repeated by other researchers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,R_8GqnPTMtdTEfe9P,"Physical geography, earth and environmental sciences",Mixed Methods,Observed patterns or trends are likely to be seen again if measured again in a different sample.,0,1,0,0,1,1,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0
76,R_8j1ik0NAQ9Pepz3,Nature and society,Qualitative,the capacity to repeat a research method,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
169,R_9yjSPJNrxM34AJX,"Physical geography, earth and environmental sciences",Quantitative,"Replicability means that, if another researcher reads one of my papers they will be able to repeat the experiments and achieve the same results.",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
261,R_9yN3m8hSZw9DOtr,"Physical geography, earth and environmental sciences",Quantitative,my research method is clear enough to be replicate by other researcher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82,R_AbQQ07YlDHp9uAF,"Physical geography, earth and environmental sciences",Mixed Methods,"we analyze samples in duplicate or in triplicate. Therefore, replicability is necessary in the research",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
243,R_ANzRI4FyY6OkG0p,"Physical geography, earth and environmental sciences",Mixed Methods,The ability to replicate a study/successfully apply the same methods,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
92,R_AyBXUwl9ekkj6pP,"Physical geography, earth and environmental sciences",Mixed Methods,"Replicability of results, i.e. the possibility for other researchers to reproduce the experiment, or confirm the conclusions of a given study.",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
170,R_b7Aqz1046LWRGOB,"Geographic methods, GIS, spatial statistics",Mixed Methods,"The methods is somewhat general, and the software can be used in different field.",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
139,R_b7bBrd6vTY0WPbr,"Physical geography, earth and environmental sciences",Mixed Methods,The ability to  reproduce results (or perhaps not to reproduce them) in repeat meaurements.,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
73,R_beHd2VeoBNlYiaZ,"Physical geography, earth and environmental sciences",Quantitative,The possibility that a result can be replicated or verified by future analysis to lend more confidence to the result.,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
217,R_bpcJpG1Ik5bxCbT,"Physical geography, earth and environmental sciences",Mixed Methods,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,R_BVWLrbUR3qXCs6t,"Physical geography, earth and environmental sciences",Mixed Methods,"Being an experimental geochemist, it is important that other scholars can replicate my methodologies in order to validate the findings I report. Therefore, replicability stands for the ability to independantly replicate results published in peer-reviewed journals in any setting and is one of the vital components of transparency in advancing science.",0,0,1,1,1,0,0,0,0,1,2,0,0,0,1,1,1,0,0,0,0
197,R_bw794vHjEVb5bih,Human geography,Quantitative,In short: my research  can be repeated by others.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
68,R_C7jzv5leLecBqiB,Human geography,Mixed Methods,"1. Data used should be accessible or made accessible
2. Data and program files (eg Stata, R.) should be available for secondary checking
3. Results files be available",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
218,R_cD4SjWG6wsXrzrj,NA,Qualitative,"Analysing biomolecules in sediment archives is time consuming and replicability can be obtain only after several attempts, which smoothen out the heterogeneity and unicity intrinsic to the samples.
So we're far from a simple replicability as in, I don't know, a pure chemistry procedure.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
198,R_CdZOp2Zpk0DkX9n,"Physical geography, earth and environmental sciences",Mixed Methods,"Getting the same results after using the same methods as described in a previous study. In my field (ecology and evolution), this is mostly thought of in the context of experiments. Because my field is related to the entire diversity of life on Earth and all of its habitats, we frequently find different results using similar methods, and attribute that to species variation, changes over time, or different environments. I'm not aware of any efforts in E&E to exactly replicate a study.",0,0,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0
117,R_CfZlXEtHqXHhbHz,Human geography,Qualitative,"I would not consider myself a geographer, but have come to publish within geography from a critical political economy/sociology perspective. I have not engaged with debates about replicability within geography, defined as a discrete discipline, thus my understanding is probably a rather general one: I would distinguish between the stricter reproducability and the less strict replicability where reproducability would focus on the findings of a research project being reproducable in the sense that using the same (usually quantitative) data and running the same (probably IT-based) methods and programmes, a third researcher would be able to arrive at the same findings. Replicability I understand to be less strict in the sense that using similar data (quantitative and/or qualitative), similar methods, and similar theoretical approaches, a researcher would be able to come to similar findings that would support a certain more general argument or observation, or to put it differently where different researchers using different methods and data would answer the same (or very similar) research question(s) in the same (or very similar) way, thus leading to consistency across studies.",0,1,1,0,1,0,1,0,0,1,3,1,1,1,1,0,1,0,0,0,0
277,R_da0uamrTt4giHpn,"Physical geography, earth and environmental sciences",Quantitative,The capability to obtain consistent results following a consistent methodology.,0,0,1,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0
3,R_DBJc9C64rFoMOcN,"Geographic methods, GIS, spatial statistics",Quantitative,To be able to get the same result with the same data.,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
252,R_diN3pMe5WnNM3UR,"Geographic methods, GIS, spatial statistics",Quantitative,The ability of an individual to produce the same results as those published by the original research team.,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
201,R_DqVnI6T67L30pNL,Human geography,Quantitative,"Providing sufficient information on methods and access to data for readers of my publications to reproduce my results and eventually spot issues with their validity
",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
240,R_DUf9mj6LbrKDJlL,Human geography,Mixed Methods,Using your data or similarly produced data other scholars can find comparable results.,0,1,0,0,1,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0
219,R_e8PdtGjZc7tyewF,"Geographic methods, GIS, spatial statistics",Quantitative,"My understanding is that methods described in the study should be clear and step-wise, thus can be exploited and applied by other interested researchers. As a second understanding, the results of the applied methodology, when applied on another study region should provide comparatively similar performance",0,0,1,1,1,0,0,0,0,1,2,0,0,0,1,1,1,0,0,0,0
112,R_el06VOazfMitviN,Nature and society,Mixed Methods,"The term has much more sense in experimentation. It is the possibility of repeating an experiment (an investigation) maintaining all variables and procedures equal, and thus attaining the same results.",0,0,1,0,0,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0
283,R_OOrwKDM9E8r8ju1,Human geography,Quantitative,Finding consistent results across different studies taking into account context-specific processes.,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
270,R_p4qQv0HCkxIPjhf,"Physical geography, earth and environmental sciences",Quantitative,the method could be used in similar area and the results is explainable.,0,0,1,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0
72,R_p9OBUfW3DMV0Dxn,"Geographic methods, GIS, spatial statistics",Quantitative,I understand replicability as a question - Are methods suffciently detailed and data available to allow other researchers or third parties to reproduce a research project or duplicate the findings of a research project using different data?,0,1,0,0,1,1,0,0,0,1,2,0,0,1,0,1,1,0,0,0,0
15,R_PAJVNCBkiV0GJrP,"Geographic methods, GIS, spatial statistics",Quantitative,"Especially with statistical analysis, we should arrive a the same results when we conduct similar analysis on the same dataset. Furthermore, research data and findings should be stored in such a way that the results can be 'replicated' in the future.",0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
214,R_pJBMLsumdf5FiZb,Human geography,Qualitative,"replicating policy and development frameworks across different places, countries and contexts and ""replicating"" effects.",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
180,R_pMlKAD4q0vYUjJL,Human geography,Qualitative,"The claim that empirical research of a study can be repeated in the same way as it was done in the study. However, this is not exactly possible in qualitative research, as data collection is always a co-construction between all persons involved in the data collection. Transferred to qualitative research, this means for me rather that one would use the same questions, analyse the data with the same methods, etc. The fact that the results are not necessarily the same is not a weakness, but rather to be expected, since our knowledge is always embedded and co-constructed. 

",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
10,R_PtfJGT14PdP2GLT,Human geography,Quantitative,use an existing methodology and apply it in another domain or for other data,0,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
187,R_QfC5BqtNBIM18lj,Human geography,Quantitative,The ability of other scholars to use the same methods to come to the same research results,0,0,1,0,0,0,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0
264,R_qJIMk1SgFbWFqZr,"Geographic methods, GIS, spatial statistics",Quantitative,This means the extent to which the same research work can be done/replicated in other locations/areas obtaining consistent results across these studies [answering the same scientific question],0,0,1,1,1,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0
212,R_qVib0ammWKmcgXT,Human geography,Quantitative,"Authors should provide all necessary raw data, data descriptions and programme codes that allow the replication of their results.",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
17,R_rfDJAP2gnuwE4zT,"Physical geography, earth and environmental sciences",Quantitative,is the possibility of repeat similar experiments in differents study areas or different temporal and spatial scales,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
276,R_rfJb4mgwGKTERQB,"Physical geography, earth and environmental sciences",Quantitative,"Replicability for example,  is the ability of a method to be replicable by different researchers in different parts of the world where they achieve the same or very similar results.",0,0,1,1,1,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0
231,R_Rm2Xzrqf2BSZLAR,"Physical geography, earth and environmental sciences",Mixed Methods,To produce the data within a range of standard deviation under similar conditions,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
164,R_SZuw11jHEFjFCUh,"Physical geography, earth and environmental sciences",Quantitative,That a study should be able to be replicated with the information provided in an article and associated content (e.g. online datasets and code).,0,0,1,0,1,1,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0
258,R_T2gXGhZLhfpgdm9,Nature and society,Quantitative,Our research can be replicable in other regions or periods.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,R_TinjnQfh73VBvA5,"Physical geography, earth and environmental sciences",Quantitative,"Being able to replicate a procedure, whether that be field or lab based, to reach similar results.",0,0,1,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0
179,R_Tk2dvBRyudDo73r,Human geography,Quantitative,"A research study is replicable when the entire research process is conducted again, using the same methods but new data, and still yields the same results. This shows that the results of the original study are reliable.",0,1,1,0,0,0,0,0,1,1,3,1,1,1,1,0,1,0,0,0,0
235,R_TnkREaPVeoVqvWV,Human geography,Mixed Methods,"I am a qualitative research. I work with feminist and queer methodologies and have written in that field. As you may be aware, there is considerable critique of the notion of 'replicability' especially when dealing with people's experiences and everyday lives. The notion of whether my work can be replicated has never been considered given the ontological and epistemological frames I work within.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62,R_tRsfgsg0jn4T8Fb,Nature and society,Quantitative,"Do other studies using different data confirm the initial hypotheses? If yes, the result is replicated.",0,1,0,0,1,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0
272,R_u1x9B19QF2XIS1r,"Physical geography, earth and environmental sciences",Mixed Methods,"I conduct fieldworks, social surveys, and numerical modeling. 

For fieldworks, results of a study can be replicated if nothing much changed in the study site and measurements were done again. In my case, I measured the size and orientation of coastal coral boulders. If these boulders were not moved or broken by strong waves, then same measurements will be recorded by another surveyor and results would most likely be similar. 

For social surveys, we target anecdotal accounts from old people. As long as these interviewees are alive and still capable to answer questions that we gave,  next interviewers would likely gather similar information.

Input data for numerical models that I work with are from historical databases. Model results will be replicated if the same data and model configurations are used.",0,1,1,0,0,1,0,1,1,1,3,1,1,1,1,0,0,0,0,0,0
186,R_ugJNCts0DB8UDx7,"Geographic methods, GIS, spatial statistics",Quantitative,"In transport (as probably in other fields) it means obtaining similar/ consistent results on new data or other computational methods, across studies aimed at answering the same research question. It also means that current studies should publish enough detail to enable researchers to obtain the same results as the published study when applying their approaches to the same data.",0,1,0,0,1,0,1,0,0,1,2,0,0,1,0,1,1,0,0,0,0
145,R_UWoet094BaF5DmF,"Geographic methods, GIS, spatial statistics",Quantitative,anyone should be capable to replicate your study using the methodology and the same type of variables to obtain similar results,0,0,1,0,1,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0
202,R_voCbvTZhCTWEXFD,"Physical geography, earth and environmental sciences",Mixed Methods,A replicable study should allow the possibility of applying the same methods or performing the same analyses in areas with similar characteristics,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
137,R_VUc9ks9KXC9Id4B,Human geography,Qualitative,The ability to repeat the same study and obtain similar results,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
66,R_vxJ9MJLzw5Kyt5D,Nature and society,Qualitative,When the results of one study are found to be consistent by another study in the field.,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
274,R_xAFZq46daQnmI6t,"Geographic methods, GIS, spatial statistics",Quantitative,It must be possible for others to repeat all research you publish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,R_xF7eqa4GYvo5bfX,Human geography,Quantitative,"The ability to create the same analysis, using the same data, and arrive at the same result.",0,0,1,0,0,1,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0
90,R_ximiZMu0vYmPG7v,Nature and society,Qualitative,studies that can be re-tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
69,R_xrAbVLua8qE9QMp,"Physical geography, earth and environmental sciences",Mixed Methods,the data can be examined by further research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,R_xyCcoGXzZIYOHqp,Nature and society,Mixed Methods,The ability to infer results or findings from one place to another. A synonym is generalisability.,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
195,R_Y3J7NHT5owB7BOV,Nature and society,Quantitative,Others should be able to replicate a published study independently from info given and derive same results,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
150,R_YaTOFGWO3J9wMJH,"Physical geography, earth and environmental sciences",Mixed Methods,The results of the study can be reproduced,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
107,R_yr2fXleeH5caDOV,"Geographic methods, GIS, spatial statistics",Quantitative,The ability to reproduce research using (open) data and code which has been published online with the research,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
149,R_ZCxeMZPKeLGXs6R,"Physical geography, earth and environmental sciences",Mixed Methods,"That a group or individual can come to similar analytical results than a previous author/scientist has published based on the provided information about samples, methods, analytics.",0,0,1,0,1,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0
94,R_ZfaRmIBNuG3Ofst,Human geography,Mixed Methods,"Using and adapting existing innovation conceptual frameworks, methods and indicators across different geographies and periods or in different contexts (for example sector-focused studies or across categories of company size).",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
